DOI,Title,URL,Author,Year
10.1016/j.ecoinf.2023.102455,Quantitative improvement of streamflow forecasting accuracy in the Atlantic zones of Canada based on hydro-meteorological signals: A multi-level advanced intelligent expert framework,https://www.sciencedirect.com/science/article/pii/S1574954123004843,Mozhdeh Jamei and Mehdi Jamei and Mumtaz Ali and Masoud Karbasi and Aitazaz A. Farooque and Anurag Malik and Saad Javed Cheema and Travis J. Esau and Zaher Mundher Yaseen,2024
10.1016/j.ecoinf.2024.102723,Probabilistic Bayesian Neural Networks for olive phenology prediction in precision agriculture,https://www.sciencedirect.com/science/article/pii/S1574954124002656,A. Nappa and M. Quartulli and I. Azpiroz and S. Marchi and D. Guidotti and M. Staiano and R. Siciliano,2024
10.1016/j.ecoinf.2024.102642,From citizen science to AI models: Advancing cetacean vocalization automatic detection through multi-annotator campaigns,https://www.sciencedirect.com/science/article/pii/S1574954124001845,Gabriel Dubus and Dorian Cazau and Maëlle Torterotot and Anatole Gros-Martial and Paul {Nguyen Hong Duc} and Olivier Adam,2024
10.1016/j.ecoinf.2024.102618,An ensemble of deep learning architectures for accurate plant disease classification,https://www.sciencedirect.com/science/article/pii/S1574954124001602,Ali Hussein Ali and Ayman Youssef and Mahmoud Abdelal and Muhammad Adil Raja,2024
10.1016/j.ecoinf.2024.102699,Improving learning-based birdsong classification by utilizing combined audio augmentation strategies,https://www.sciencedirect.com/science/article/pii/S1574954124002413,Arunodhayan Sampath Kumar and Tobias Schlosser and Stefan Kahl and Danny Kowerko,2024
10.1016/j.ecoinf.2024.102602,Can citizen science and social media images support the detection of new invasion sites? A deep learning test case with Cortaderia selloana,https://www.sciencedirect.com/science/article/pii/S1574954124001444,Ana Sofia Cardoso and Eva Malta-Pinto and Siham Tabik and Tom August and Helen E. Roy and Ricardo Correia and Joana R. Vicente and Ana Sofia Vaz,2024
10.1016/j.ecoinf.2023.102265,Image background assessment as a novel technique for insect microhabitat identification,https://www.sciencedirect.com/science/article/pii/S1574954123002947,Sesa {Singha Roy} and Reid Tingley and Alan Dorin,2023
10.1016/j.ecoinf.2023.102278,Hierarchical classification of insects with multitask learning and anomaly detection,https://www.sciencedirect.com/science/article/pii/S1574954123003072,Kim Bjerge and Quentin Geissmann and Jamie Alison and Hjalte M.R. Mann and Toke T. Høye and Mads Dyrmann and Henrik Karstoft,2023
10.1016/j.ecoinf.2024.102562,Bacterial community characterization by deep learning aided image analysis in soil chips,https://www.sciencedirect.com/science/article/pii/S1574954124001043,Hanbang Zou and Alexandros Sopasakis and François Maillard and Erik Karlsson and Julia Duljas and Simon Silwer and Pelle Ohlsson and Edith C. Hammer,2024
10.1016/j.ecoinf.2024.102683,Medicinal and poisonous plants classification from visual characteristics of leaves using computer vision and deep neural networks,https://www.sciencedirect.com/science/article/pii/S1574954124002255,Rahim Azadnia and Faramarz Noei-Khodabadi and Azad Moloudzadeh and Ahmad Jahanbakhshi and Mahmoud Omid,2024
10.1016/j.ecoinf.2023.102439,Hybrid model-based prediction of biomass density in case studies in Turkiye,https://www.sciencedirect.com/science/article/pii/S1574954123004685,B. İşler and Z. Aslan and F. Sunar and A. Güneş and E. Feoli and D. Gabriels,2024
10.1016/j.ecoinf.2023.102334,Research on facial recognition of sika deer based on vision transformer,https://www.sciencedirect.com/science/article/pii/S1574954123003631,He Gong and Tianye Luo and Lingyun Ni and Ji Li and Jie Guo and Tonghe Liu and Ruilong Feng and Ye Mu and Tianli Hu and Yu Sun and Ying Guo and Shijun Li,2023
10.1016/j.ecoinf.2021.101268,The Peruvian Amazon forestry dataset: A leaf image classification corpus,https://www.sciencedirect.com/science/article/pii/S1574954121000595,Gerson Vizcarra and Danitza Bermejo and Antoni Mauricio and Ricardo {Zarate Gomez} and Erwin Dianderas,2021
10.1016/j.ecoinf.2024.102710,Leveraging transfer learning and active learning for data annotation in passive acoustic monitoring of wildlife,https://www.sciencedirect.com/science/article/pii/S1574954124002528,Hannes Kath and Patricia P. Serafini and Ivan B. Campos and Thiago S. Gouvêa and Daniel Sonntag,2024
10.1016/j.ecoinf.2024.102556,A reliable unmanned aerial vehicle multi-target tracking system with global motion compensation for monitoring Procapra przewalskii,https://www.sciencedirect.com/science/article/pii/S1574954124000980,Guoqing Zhang and Yongxiang Zhao and Ping Fu and Wei Luo and Quanqin Shao and Tongzuo Zhang and Zhongde Yu,2024
10.1016/j.ecoinf.2023.102242,Research on the identification of land types and tree species in the Engebei ecological demonstration area based on GF-1 remote sensing,https://www.sciencedirect.com/science/article/pii/S1574954123002716,Jie Zhang and Yanyan Zhang and Tiantian Zhou and Yi Sun and Zhichao Yang and Shulin Zheng,2023
10.1016/j.ecoinf.2024.102698,Synthetic data for reef modelling,https://www.sciencedirect.com/science/article/pii/S1574954124002401,Rose Crocker and Barbara J. Robson and Chinenye Ani and Ken Anthony and Takuya Iwanaga,2024
10.1016/j.ecoinf.2024.102637,SIAlex: Species identification and monitoring based on bird sound features,https://www.sciencedirect.com/science/article/pii/S1574954124001791,Lin Duan and Lidong Yang and Yong Guo,2024
10.1016/j.ecoinf.2024.102734,Active few-shot learning for rare bioacoustic feature annotation,https://www.sciencedirect.com/science/article/pii/S1574954124002760,Ben McEwen and Kaspar Soltero and Stefanie Gutschmidt and Andrew Bainbridge-Smith and James Atlas and Richard Green,2024
10.1016/j.ecoinf.2024.102733,Trajectory-based fish event classification through pre-training with diffusion models,https://www.sciencedirect.com/science/article/pii/S1574954124002759,Noemi Canovi and Benjamin A. Ellis and Tonje K. Sørdalen and Vaneeda Allken and Kim T. Halvorsen and Ketil Malde and Cigdem Beyan,2024
10.1016/j.ecoinf.2024.102652,"Assessing and segmenting salt-affected soils using in-situ EC measurements, remote sensing, and a modified deep learning MU-NET convolutional neural network",https://www.sciencedirect.com/science/article/pii/S1574954124001948,Mustafa El-Rawy and Sally Y. Sayed and Mohamed A.E. AbdelRahman and Atef Makhloof and Nassir Al-Arifi and Mahmoud Khaled Abd-Ellah,2024
10.1016/j.ecoinf.2023.102037,Towards automatic insect monitoring on witloof chicory fields using sticky plate image analysis,https://www.sciencedirect.com/science/article/pii/S1574954123000663,Ioannis Kalfas and Bart {De Ketelaere} and Klaartje Bunkens and Wouter Saeys,2023
10.1016/j.ecoinf.2024.102680,Real-time underwater object detection technology for complex underwater environments based on deep learning,https://www.sciencedirect.com/science/article/pii/S157495412400222X,Hui Zhou and Meiwei Kong and Hexiang Yuan and Yanyan Pan and Xinru Wang and Rong Chen and Weiheng Lu and Ruizhi Wang and Qunhui Yang,2024
10.1016/j.ecoinf.2024.102543,"A lightweight and enhanced model for detecting the Neotropical brown stink bug, Euschistus heros (Hemiptera: Pentatomidae) based on YOLOv8 for soybean fields",https://www.sciencedirect.com/science/article/pii/S1574954124000852,Bruno Pinheiro {de Melo Lima} and Lurdineide {de Araújo Barbosa Borges} and Edson Hirose and Díbio Leandro Borges,2024
10.1016/j.ecoinf.2024.102588,Estimation of aquatic ecosystem health using deep neural network with nonlinear data mapping,https://www.sciencedirect.com/science/article/pii/S1574954124001304,Yong Sung Kwon and Hyeongsik Kang and JongCheol Pyo,2024
10.1016/j.ecoinf.2024.102640,Capturing urban green view with mobile crowd sensing,https://www.sciencedirect.com/science/article/pii/S1574954124001821,Yingqiang Hu and Yue Wu and Zhuzi Tantian and Guodong Sun,2024
10.1016/j.ecoinf.2023.102457,Mel-frequency cepstral coefficients outperform embeddings from pre-trained convolutional neural networks under noisy conditions for discrimination tasks of individual gibbons,https://www.sciencedirect.com/science/article/pii/S1574954123004867,Mohamed Walid Lakdari and Abdul Hamid Ahmad and Sarab Sethi and Gabriel A. Bohn and Dena J. Clink,2024
10.1016/j.ecoinf.2024.102502,GEE_xtract: High-quality remote sensing data preparation and extraction for multiple spatio-temporal ecological scaling,https://www.sciencedirect.com/science/article/pii/S157495412400044X,Francesco Valerio and Sérgio Godinho and Ana T. Marques and Tiago Crispim-Mendes and Ricardo Pita and João Paulo Silva,2024
10.1016/j.ecoinf.2024.102527,A systematic study on transfer learning: Automatically identifying empty camera trap images using deep convolutional neural networks,https://www.sciencedirect.com/science/article/pii/S1574954124000694,Deng-Qi Yang and De-Yao Meng and Hao-Xuan Li and Meng-Tao Li and Han-Lin Jiang and Kun Tan and Zhi-Pang Huang and Na Li and Rong-Hai Wu and Xiao-Wei Li and Ben-Hui Chen and Mei Zhang and Guo-Peng Ren and Wen Xiao,2024
10.1016/j.ecoinf.2024.102624,Aquatic vegetation mapping with UAS-cameras considering phenotypes,https://www.sciencedirect.com/science/article/pii/S1574954124001663,Loránd Szabó and László Bertalan and Gergely Szabó and István Grigorszky and Imre Somlyai and György Dévai and Sándor Alex Nagy and Imre J. Holb and Szilárd Szabó,2024
10.1016/j.ecoinf.2024.102705,Adaptive image processing embedding to make the ecological tasks of deep learning more robust on camera traps images,https://www.sciencedirect.com/science/article/pii/S1574954124002474,Zihe Yang and Ye Tian and Junguo Zhang,2024
10.1016/j.ecoinf.2023.102388,Membership inference attack for beluga whales discrimination,https://www.sciencedirect.com/science/article/pii/S157495412300417X,Voncarlos M. Araújo and Sébastien Gambs and Robert Michaud and Hadrien Lautraite and Léo Schneider and Clément Chion,2024
10.1016/j.ecoinf.2023.102445,YOLO_MRC: A fast and lightweight model for real-time detection and individual counting of Tephritidae pests,https://www.sciencedirect.com/science/article/pii/S1574954123004740,Min Wei and Wei Zhan,2024
10.1016/j.ecoinf.2023.102417,Utilization of deep learning tools to map and monitor biological soil crusts,https://www.sciencedirect.com/science/article/pii/S1574954123004466,Stefan Herdy and Emilio Rodríguez-Caballero and Thomas Pock and Bettina Weber,2024
10.1016/j.ecoinf.2022.101876,Human vs. machine: Detecting wildlife in camera trap images,https://www.sciencedirect.com/science/article/pii/S1574954122003260,Scott Leorna and Todd Brinkman,2022
10.1016/j.ecoinf.2023.102215,Tree trunk detection in urban scenes using a multiscale attention-based deep learning method,https://www.sciencedirect.com/science/article/pii/S1574954123002443,Rao Li and GuoDong Sun and Sheng Wang and TianZhuzi Tan and Fu Xu,2023
10.1016/j.ecoinf.2023.102272,Forecasting the abundance of disease vectors with deep learning,https://www.sciencedirect.com/science/article/pii/S1574954123003011,Ana Ceia-Hasse and Carla A. Sousa and Bruna R. Gouveia and César Capinha,2023
10.1016/j.ecoinf.2022.101786,Fast and accurate mapping of fine scale abundance of a VME in the deep sea with computer vision,https://www.sciencedirect.com/science/article/pii/S1574954122002369,Nils Piechaud and Kerry L. Howell,2022
10.1016/j.ecoinf.2023.102256,Improving deep learning acoustic classifiers with contextual information for wildlife monitoring,https://www.sciencedirect.com/science/article/pii/S1574954123002856,Lorène Jeantet and Emmanuel Dufourq,2023
10.1016/j.ecoinf.2024.102651,UAV equipped with infrared imaging for Cervidae monitoring: Improving detection accuracy by eliminating background information interference,https://www.sciencedirect.com/science/article/pii/S1574954124001936,Guangkai Ma and Wenjiao Li and Heng Bao and Nathan James Roberts and Yang Li and Weihua Zhang and Kun Yang and Guangshun Jiang,2024
10.1016/j.ecoinf.2022.101721,Uncertainty and ignored information in the analysis of bat ultrasound: Bayesian approximation to the rescue,https://www.sciencedirect.com/science/article/pii/S1574954122001716,Tore Christian Michaelsen and Jens Rydell and Rasmus Bååth and Knut Helge Jensen,2022
10.1016/j.ecoinf.2024.102611,On the importance of integrating convolution features for Indian medicinal plant species classification using hierarchical machine learning approach,https://www.sciencedirect.com/science/article/pii/S1574954124001535,B.R. Pushpa and N. Shobha Rani and M. Chandrajith and N. Manohar and Smitha Sunil Kumaran Nair,2024
10.1016/j.ecoinf.2024.102559,Mapping invasive iceplant extent in southern coastal California using high-resolution aerial imagery,https://www.sciencedirect.com/science/article/pii/S1574954124001018,Carmen {Galaz García} and Julien Brun and Benjamin S. Halpern,2024
10.1016/j.ecoinf.2024.102708,Drone imagery and deep learning for mapping the density of wild Pacific oysters to manage their expansion into protected areas,https://www.sciencedirect.com/science/article/pii/S1574954124002504,Aser Mata and David Moffat and Sílvia Almeida and Marko Radeta and William Jay and Nigel Mortimer and Katie Awty-Carroll and Oliver R. Thomas and Vanda Brotas and Steve Groom,2024
10.1016/j.ecoinf.2024.102663,"A novel automated approach for fish biomass estimation in turbid environments through deep learning, object detection, and regression",https://www.sciencedirect.com/science/article/pii/S157495412400205X,S.V. {Jansi Rani} and Iacovos Ioannou and R. Swetha and R.M. {Dhivya Lakshmi} and Vasos Vassiliou,2024
10.1016/j.ecoinf.2024.102744,Improving pollen-bearing honey bee detection from videos captured at hive entrance by combining deep learning and handling imbalance techniques,https://www.sciencedirect.com/science/article/pii/S1574954124002863,Dinh-Tu Nguyen and Thi-Nhung Le and Thi-Huong Phung and Duc-Manh Nguyen and Hong-Quan Nguyen and Hong-Thai Pham and Thi-Thu-Hong Phan and  Vu-Hai and Thi-Lan Le,2024
10.1016/j.ecoinf.2024.102704,Multi-species identification and number counting of fish passing through fishway at hydropower stations with LigTraNet,https://www.sciencedirect.com/science/article/pii/S1574954124002462,Jianyuan Li and Chunna Liu and Luhai Wang and Yi Liu and Rui Li and Xiaochun Lu and Jia Lu and Jian Shen,2024
10.1016/j.ecoinf.2024.102607,"A novel space–spectrum array tile probability random-forest model enhances LULC mapping accuracy on Google Earth Engine: An experiment in Ordos, China",https://www.sciencedirect.com/science/article/pii/S1574954124001493,Fuchen Guo and Liangxin Fan and Chengkang Zhang and Sha Xue,2024
10.1016/j.ecoinf.2023.102200,Segmentation of individual mangrove trees using UAV-based LiDAR data,https://www.sciencedirect.com/science/article/pii/S1574954123002297,Haotian You and Yao Liu and Peng Lei and Zhigang Qin and Qixu You,2023
10.1016/j.ecoinf.2023.102257,Evaluating a tandem human-machine approach to labelling of wildlife in remote camera monitoring,https://www.sciencedirect.com/science/article/pii/S1574954123002868,Laurence A. Clarfeld and Alexej P.K. Sirén and Brendan M. Mulhall and Tammy L. Wilson and Elena Bernier and John Farrell and Gus Lunde and Nicole Hardy and Katherina D. Gieder and Robert Abrams and Sue Staats and Scott McLellan and Therese M. Donovan,2023
10.1016/j.ecoinf.2023.102285,Intelligent airborne monitoring of irregularly shaped man-made marine objects using statistical Machine Learning techniques,https://www.sciencedirect.com/science/article/pii/S157495412300314X,Kaya Kuru and Stuart Clough and Darren Ansell and John McCarthy and Stephanie McGovern,2023
10.1016/j.ecoinf.2024.102679,Will artificial intelligence revolutionize aerial surveys? A first large-scale semi-automated survey of African wildlife using oblique imagery and deep learning,https://www.sciencedirect.com/science/article/pii/S1574954124002218,Alexandre Delplanque and Julie Linchant and Xavier Vincke and Richard Lamprey and Jérôme Théau and Cédric Vermeulen and Samuel Foucher and Amara Ouattara and Roger Kouadio and Philippe Lejeune,2024
10.1016/j.ecoinf.2024.102691,Improving real-time apple fruit detection: Multi-modal data and depth fusion with non-targeted background removal,https://www.sciencedirect.com/science/article/pii/S1574954124002334,Shaghaf Kaukab and  Komal and Bhupendra M Ghodki and Hena Ray and Yogesh B. Kalnar and Kairam Narsaiah and Jaskaran S. Brar,2024
10.1016/j.ecoinf.2024.102594,"Tradeoffs among multi-source remote sensing images, spatial resolution, and accuracy for the classification of wetland plant species and surface objects based on the MRS_DeepLabV3+ model",https://www.sciencedirect.com/science/article/pii/S1574954124001365,Zizhen Chen and Jianjun Chen and Yuemin Yue and Yanping Lan and Ming Ling and Xinhong Li and Haotian You and Xiaowen Han and Guoqing Zhou,2024
10.1016/j.ecoinf.2020.101113,A pipeline for identification of bird and frog species in tropical soundscape recordings using a convolutional neural network,https://www.sciencedirect.com/science/article/pii/S1574954120300637,Jack LeBien and Ming Zhong and Marconi Campos-Cerqueira and Julian P. Velev and Rahul Dodhia and Juan Lavista Ferres and T. Mitchell Aide,2020
10.1016/j.ecoinf.2023.102383,Deer survey from drone thermal imagery using enhanced faster R-CNN based on ResNets and FPN,https://www.sciencedirect.com/science/article/pii/S1574954123004120,Haitao Lyu and Fang Qiu and Li An and Douglas Stow and Rebecca Lewison and Eve Bohnett,2024
10.1016/j.ecoinf.2024.102687,Meta-Embedded Clustering (MEC): A new method for improving clustering quality in unlabeled bird sound datasets,https://www.sciencedirect.com/science/article/pii/S1574954124002292,Joachim Poutaraud and Jérôme Sueur and Christophe Thébaud and Sylvain Haupert,2024
10.1016/j.ecoinf.2024.102606,Automatic identification of Collembola with deep learning techniques,https://www.sciencedirect.com/science/article/pii/S1574954124001481,Théo Oriol and Jérôme Pasquet and Jérôme Cortet,2024
10.1016/j.ecoinf.2022.101757,Skyline variations allow estimating distance to trees on landscape photos using semantic segmentation,https://www.sciencedirect.com/science/article/pii/S1574954122002072,Laura Martinez-Sanchez and Daniele Borio and Raphaël d'Andrimont and Marijn {van der Velde},2022
10.1016/j.ecoinf.2024.102540,Detecting and counting sorghum aphid alates using smart computer vision models,https://www.sciencedirect.com/science/article/pii/S1574954124000827,Ivan Grijalva and H. Braden Adams and Nicholas Clark and Brian McCornack,2024
10.1016/j.ecoinf.2021.101466,Using a two-stage convolutional neural network to rapidly identify tiny herbivorous beetles in the field,https://www.sciencedirect.com/science/article/pii/S1574954121002570,Hironori Takimoto and Yasuhiro Sato and Atsushi J. Nagano and Kentaro K. Shimizu and Akihiro Kanagawa,2021
10.1016/j.ecoinf.2021.101236,BirdNET: A deep learning solution for avian diversity monitoring,https://www.sciencedirect.com/science/article/pii/S1574954121000273,Stefan Kahl and Connor M. Wood and Maximilian Eibl and Holger Klinck,2021
10.1016/j.ecoinf.2023.102291,Automatic detection and taxonomic identification of dolphin vocalisations using convolutional neural networks for passive acoustic monitoring,https://www.sciencedirect.com/science/article/pii/S1574954123003205,Guilherme Frainer and Emmanuel Dufourq and Jack Fearey and Sasha Dines and Rachel Probert and Simon Elwen and Tess Gridley,2023
10.1016/j.ecoinf.2021.101252,Deep learning for supervised classification of temporal data in ecology,https://www.sciencedirect.com/science/article/pii/S1574954121000431,César Capinha and Ana Ceia-Hasse and Andrew M. Kramer and Christiaan Meijer,2021
10.1016/j.ecoinf.2024.102718,An interpretable fusion model integrating lightweight CNN and transformer architectures for rice leaf disease identification,https://www.sciencedirect.com/science/article/pii/S1574954124002607,Amitabha Chakrabarty and Sarder Tanvir Ahmed and Md. Fahim Ul Islam and Syed Mahfuzul Aziz and Siti Sarah Maidin,2024
10.1016/j.ecoinf.2024.102581,HPB3C-3PG algorithm: A new hybrid global optimization algorithm and its application to plant classification,https://www.sciencedirect.com/science/article/pii/S1574954124001237,Sukanta Ghosh and Amar Singh and Shakti Kumar,2024
10.1016/j.ecoinf.2024.102730,Inferring the relationship between soil temperature and the normalized difference vegetation index with machine learning,https://www.sciencedirect.com/science/article/pii/S1574954124002723,Steven Mortier and Amir Hamedpour and Bart Bussmann and Ruth Phoebe Tchana Wandji and Steven Latré and Bjarni D. Sigurdsson and Tom {De Schepper} and Tim Verdonck,2024
10.1016/j.ecoinf.2024.102471,Multi-label classification for acoustic bird species detection using transfer learning approach,https://www.sciencedirect.com/science/article/pii/S157495412400013X,Bhuvaneswari Swaminathan and M. Jagadeesh and Subramaniyaswamy Vairavasundaram,2024
10.1016/j.ecoinf.2024.102528,The bioacoustic soundscape of a pandemic: Continuous annual monitoring using a deep learning system in Agmon Hula Lake Park,https://www.sciencedirect.com/science/article/pii/S1574954124000700,Yizhar Lavner and Ronen Melamed and Moshe Bashan and Yoni Vortman,2024
10.1016/j.ecoinf.2021.101547,Using Web images to train a deep neural network to detect sparsely distributed wildlife in large volumes of remotely sensed imagery: A case study of polar bears on sea ice,https://www.sciencedirect.com/science/article/pii/S1574954121003381,Dominique Chabot and Seth Stapleton and Charles M. Francis,2022
10.1016/j.ecoinf.2020.101061,Cross-site learning in deep learning RGB tree crown detection,https://www.sciencedirect.com/science/article/pii/S157495412030011X,Ben G. Weinstein and Sergio Marconi and Stephanie A. Bohlman and Alina Zare and Ethan P. White,2020
10.1016/j.ecoinf.2024.102569,Robust minimum divergence estimation in a spatial Poisson point process,https://www.sciencedirect.com/science/article/pii/S1574954124001110,Yusuke Saigusa and Shinto Eguchi and Osamu Komori,2024
10.1016/j.ecoinf.2023.102303,Semi-supervised and weakly-supervised deep neural networks and dataset for fish detection in turbid underwater videos,https://www.sciencedirect.com/science/article/pii/S1574954123003321,Mohammad Jahanbakht and Mostafa {Rahimi Azghadi} and Nathan J. Waltham,2023
10.1016/j.ecoinf.2023.101988,Drones and sound recorders increase the number of bird species identified: A combined surveys approach,https://www.sciencedirect.com/science/article/pii/S1574954123000171,Sarah Fischer and Andrew C. Edwards and Stephen T. Garnett and Timothy G. Whiteside and Patrice Weber,2023
10.1016/j.ecoinf.2023.102258,Learning to detect an animal sound from five examples,https://www.sciencedirect.com/science/article/pii/S157495412300287X,Ines Nolasco and Shubhr Singh and Veronica Morfi and Vincent Lostanlen and Ariana Strandburg-Peshkin and Ester Vidaña-Vila and Lisa Gill and Hanna Pamuła and Helen Whitehead and Ivan Kiskin and Frants H. Jensen and Joe Morford and Michael G. Emmerson and Elisabetta Versace and Emily Grout and Haohe Liu and Burooj Ghani and Dan Stowell,2023
10.1016/j.ecoinf.2023.102344,BivalveNet: A hybrid deep neural network for common cockle (Cerastoderma edule) geographical traceability based on shell image analysis,https://www.sciencedirect.com/science/article/pii/S1574954123003734,Ronnie Concepcion and Marielet Guillermo and Susanne E. Tanner and Vanessa Fonseca and Bernardo Duarte,2023
10.1016/j.ecoinf.2023.102449,Towards interpretable learned representations for ecoacoustics using variational auto-encoding,https://www.sciencedirect.com/science/article/pii/S1574954123004788,K.A. Gibb and A. Eldridge and C.J. Sandom and I.J.A. Simpson,2024
10.1016/j.ecoinf.2024.102499,Toward an artificial intelligence-assisted counting of sharks on baited video,https://www.sciencedirect.com/science/article/pii/S1574954124000414,Sébastien Villon and Corina Iovan and Morgan Mangeas and Laurent Vigliola,2024
10.1016/j.ecoinf.2024.102737,Improving deep learning based bluespotted ribbontail ray (Taeniura Lymma) recognition,https://www.sciencedirect.com/science/article/pii/S1574954124002796,Avivit Levy and Adi Barash and Chen Zaguri and Ariel Hadad and Polina Polsky,2024
10.1016/j.ecoinf.2024.102511,Open-source machine learning BANTER acoustic classification of beaked whale echolocation pulses,https://www.sciencedirect.com/science/article/pii/S1574954124000530,Shannon Rankin and Taiki Sakai and Frederick I. Archer and Jay Barlow and Danielle Cholewiak and Annamaria I. DeAngelis and Jennifer L.K. McCullough and Erin M. Oleson and Anne E. Simonis and Melissa S. Soldevilla and Jennifer S. Trickey,2024
10.1016/j.ecoinf.2024.102535,Convolutional neural networks for hydrothermal vents substratum classification: An introspective study,https://www.sciencedirect.com/science/article/pii/S1574954124000773,Pedro Juan Soto Vega and Panagiotis Papadakis and Marjolaine Matabos and Loïc {Van Audenhaege} and Annah Ramiere and Jozée Sarrazin and Gilson Alexandre Ostwald Pedro {da Costa},2024
10.1016/j.ecoinf.2024.102580,Monitoring vegetation patterns and their drivers to infer resilience: Automated detection of vegetation and megaherbivores from drone imagery using deep learning,https://www.sciencedirect.com/science/article/pii/S1574954124001225,Rebecca K. James and Freek Daniels and Aneesh Chauhan and Pramaditya Wicaksono and Muhammad Hafizt and Setiawan Djody Harahap and Marjolijn J.A. Christianen,2024
10.1016/j.ecoinf.2024.102507,A model for forest type identification and forest regeneration monitoring based on deep learning and hyperspectral imagery,https://www.sciencedirect.com/science/article/pii/S1574954124000499,Feng-Cheng Lin and Yi-Shiang Shiu and Pei-Jung Wang and Uen-Hao Wang and Jhe-Syuan Lai and Yung-Chung Chuang,2024
10.1016/j.ecoinf.2024.102495,Convolutional neural network-based real-time mosquito genus identification using wingbeat frequency: A binary and multiclass classification approach,https://www.sciencedirect.com/science/article/pii/S1574954124000372,Endra Joelianto and Miranti Indar Mandasari and Daniel Beltsazar Marpaung and Naufal Dzaki Hafizhan and Teddy Heryono and Maria Ekawati Prasetyo and  Dani and Susy Tjahjani and Tjandra Anggraeni and Intan Ahmad,2024
10.1016/j.ecoinf.2024.102689,A video object segmentation-based fish individual recognition method for underwater complex environments,https://www.sciencedirect.com/science/article/pii/S1574954124002310,Tao Zheng and Junfeng Wu and Han Kong and Haiyan Zhao and Boyu Qu and Liang Liu and Hong Yu and Chunyu Zhou,2024
10.1016/j.ecoinf.2024.102467,Marine zoobenthos recognition algorithm based on improved lightweight YOLOv5,https://www.sciencedirect.com/science/article/pii/S1574954124000098,Lijun Zhang and Jiawen Fan and Yi Qiu and Zhe Jiang and Qingsong Hu and Bowen Xing and Jingxiang Xu,2024
10.1016/j.ecoinf.2023.102401,YWnet: A convolutional block attention-based fusion deep learning method for complex underwater small target detection,https://www.sciencedirect.com/science/article/pii/S1574954123004302,Pingzhu Liu and Wenbin Qian and Yinglong Wang,2024
10.1016/j.ecoinf.2021.101495,Identification and measurement of tropical tuna species in purse seiner catches using computer vision and deep learning,https://www.sciencedirect.com/science/article/pii/S1574954121002867,Xabier Lekunberri and Jon Ruiz and Iñaki Quincoces and Fadi Dornaika and Ignacio Arganda-Carreras and Jose A. Fernandes,2022
10.1016/j.ecoinf.2023.102453,Object classification and visualization with edge artificial intelligence for a customized camera trap platform,https://www.sciencedirect.com/science/article/pii/S157495412300482X,Sajid Nazir and Mohammad Kaleem,2024
10.1016/j.ecoinf.2023.102046,Otolith age determination with a simple computer vision based few-shot learning method,https://www.sciencedirect.com/science/article/pii/S1574954123000754,Andrea Rakel Sigurðardóttir and Þór Sverrisson and Aðalbjörg Jónsdóttir and María Gudjónsdóttir and Bjarki Þór Elvarsson and Hafsteinn Einarsson,2023
10.1016/j.ecoinf.2024.102546,Weed database development: An updated survey of public weed datasets and cross-season weed detection adaptation,https://www.sciencedirect.com/science/article/pii/S1574954124000888,Boyang Deng and Yuzhen Lu and Jiajun Xu,2024
10.1016/j.ecoinf.2024.102684,Evaluating the ability of convolutional neural networks for transfer learning in Pinus radiata cover predictions,https://www.sciencedirect.com/science/article/pii/S1574954124002267,A. Bravo-Diaz and S. Moreno and J. Lopatin,2024
10.1016/j.ecoinf.2024.102631,MuLA-GAN: Multi-Level Attention GAN for Enhanced Underwater Visibility 11⁎First two authors has equal contribution⋆github code link:https://github.com/AhsanBaidar/MuLAGAN.git ORCID (s): 0000–0002–9079-0960 (A.B. Bakht); 0000–0001–9789-8483 (Z. Jia); 0000–0001–6214-1077 (M.U. Din); 0000–0002–7401-5120 (W. Akram); 0000–0003–4445-3135 (L.S. Saoud); 0000–0001–6405-8402 (L. Seneviratne); 0000–0001–6432-5187 (S. He); 0000–0003–2759-0306 (I. Hussain),https://www.sciencedirect.com/science/article/pii/S1574954124001730,Ahsan B. Bakht and Zikai Jia and Muhayy Ud Din and Waseem Akram and Lyes Saad Saoud and Lakmal Seneviratne and Defu Lin and Shaoming He and Irfan Hussain,2024
10.1016/j.ecoinf.2024.102466,Benchmarking wild bird detection in complex forest scenes,https://www.sciencedirect.com/science/article/pii/S1574954124000086,Qi Song and Yu Guan and Xi Guo and Xinhui Guo and Yufeng Chen and Hongfang Wang and Jianping Ge and Tianming Wang and Lei Bao,2024
10.1016/j.ecoinf.2024.102660,Detecting sun glint in UAV RGB images at different times using a deep learning algorithm,https://www.sciencedirect.com/science/article/pii/S1574954124002024,Jiahao Chen and Yi Xiao and Yahui Guo and Mingwei Li and Xiran Li and Xuan Zhang and Fanghua Hao and Xiao Pu and Yongshuo Fu,2024
10.1016/j.ecoinf.2022.101782,"A text and image analysis workflow using citizen science data to extract relevant social media records: Combining red kite observations from Flickr, eBird and iNaturalist",https://www.sciencedirect.com/science/article/pii/S1574954122002321,Maximilian C. Hartmann and Moritz Schott and Alishiba Dsouza and Yannick Metz and Michele Volpi and Ross S. Purves,2022
